1.580204432714733684e+02,1.092475740205811974e+02
1.572893410617456311e+02,1.018379531480671574e+02
1.244588528845895752e+02,8.743893245621747212e+01
1.610106238870336597e+02,1.063238247580528366e+02
1.690048416628957284e+02,1.160419175440241020e+02
1.533237009262346646e+02,1.024150994186124422e+02
1.582843861473178606e+02,1.067312851033240264e+02
1.400289029224425974e+02,9.893281918487727467e+01
1.799536778757175171e+02,1.268376144704768365e+02
1.249864726181484826e+02,9.020435039724942783e+01
1.401302955803830628e+02,9.482771601145945795e+01
1.120906173445499974e+02,8.157490183595943734e+01
1.438069821198275520e+02,9.804479306012702011e+01
1.490203136749690316e+02,1.014823376846792513e+02
1.562882449393287629e+02,1.124515883868061934e+02
1.520896809641260461e+02,9.929162471121458111e+01
1.355757130079880426e+02,9.593147483300347744e+01
1.415814917942482793e+02,9.562570694230515755e+01
1.530443321553019018e+02,1.071180606619816160e+02
1.422252647740715474e+02,9.718899398180437288e+01
1.638116769979697835e+02,1.181936369105503530e+02
1.168270956513113248e+02,8.627872093223801642e+01
1.340469962489775071e+02,9.363704937962515373e+01
1.633778003246874846e+02,1.175159854402555482e+02
1.736089536141186329e+02,1.210734996304268094e+02
1.709072468207401130e+02,1.100470400909487125e+02
1.378297317559410544e+02,9.902825099172919465e+01
1.549793969599129753e+02,1.105987214074232270e+02
1.641431322505186188e+02,1.055275562351516641e+02
1.578268766654647095e+02,1.020073058299755502e+02
1.490639452102887788e+02,1.019864716758235375e+02
1.529237304776955000e+02,1.123268020859478895e+02
1.596896738850703912e+02,1.059172823062424271e+02
1.346319656389993895e+02,9.369781205135694790e+01
1.415381925276221295e+02,9.526758729168591344e+01
1.390790785103654912e+02,9.402584603039136368e+01
1.597424436586347838e+02,1.121113837366072943e+02
1.696877439550194424e+02,1.082570144609018570e+02
1.526032379511804606e+02,1.130235075082173495e+02
1.589841701448203253e+02,1.137803956637238798e+02
1.239811155863095280e+02,8.807985272862158865e+01
1.163134322938041549e+02,8.411164204455988624e+01
1.568719359512612925e+02,1.138974291216981527e+02
1.370143644052342893e+02,9.321269448381838174e+01
1.465935971110150149e+02,9.868738577136238632e+01
1.751219739207098485e+02,1.118687570894642249e+02
1.693555408535858078e+02,1.092590922047602930e+02
1.459471647180059506e+02,1.083830737824837485e+02
1.436821127839900782e+02,9.910443949128975305e+01
1.263883858452428370e+02,9.150531067621227521e+01
1.370891250517814797e+02,9.300129663021306214e+01
1.370892178821495122e+02,9.282775289807281638e+01
1.434646473325157956e+02,9.554212674909713598e+01
1.673918199058537368e+02,1.103256993971622109e+02
1.399520634440270328e+02,9.434747893949274555e+01
1.478915210900947841e+02,1.053189718895209381e+02
1.633813150704966404e+02,1.082580831973534430e+02
1.172777936867946380e+02,8.452948238187660479e+01
1.396546239209381213e+02,9.681557273996862989e+01
1.526222752548525534e+02,1.025380692531137896e+02
1.257950968854316756e+02,8.795564269082039743e+01
1.488216067452972595e+02,1.010761083469046895e+02
1.234002175879524543e+02,9.235536928441867133e+01
1.483062583888976178e+02,9.768339364772610622e+01
1.444869035387849863e+02,1.009627222467803449e+02
1.146673529340479121e+02,8.252311067817107926e+01
1.162547552342691120e+02,8.357943872349578385e+01
1.627867290722858513e+02,1.144588936466756621e+02
1.167627839674237435e+02,8.407488442867209244e+01
1.525629403558846207e+02,1.038843248744411056e+02
1.821587040974304159e+02,1.224397536457283593e+02
1.267605362674574394e+02,9.253592360476974932e+01
1.367726167157558450e+02,9.775072106017725559e+01
1.563551488497097637e+02,1.055727349816944525e+02
