2.097627007854649506e+00,2.253457775087451820e-01
1.834044009405148001e+00,2.307232700012588067e-01
1.871989804284007519e+00,-4.964488891163757467e-01
2.101595805149151008e+00,2.179718901325831126e-01
2.934059678027353346e+00,4.946149567432389649e-02
1.443986342179478966e+00,3.882299631784158489e-01
2.785720302872003451e+00,-1.759503364401827641e-01
1.152616578747914344e+00,2.931302737677572434e-01
2.746858805583632268e+00,4.906546347421106846e-01
1.020748307771399910e+00,1.963068307651583133e-03
2.542641286533491751e+00,-5.018673850465777964e-01
1.360539377753538393e+00,-5.032043504034959813e-01
1.308325684759344743e+00,2.513794543564182860e-01
2.555404821147640337e+00,-2.748461916694864837e-01
2.027886687545380262e+00,2.860577736099306767e-01
2.697635394537157616e+00,-3.362594011019788276e-01
1.446582158307077703e+00,2.425659439231875325e-02
1.589330005374219423e+00,3.203037556891275006e-02
2.300748483479183371e+00,5.710759620887295718e-03
1.195067203498903163e+00,2.735800635527144697e-01
2.176261602154548669e+00,4.164848419440123628e-01
1.097449761618254582e+00,-2.208438478391211435e-01
1.416921074717685247e+00,-1.918354726192494919e-02
2.034595767693178736e+00,4.680581441913284069e-01
2.920034606671837007e+00,2.089285301414093299e-01
2.740248273254423772e+00,8.616019822588172339e-02
1.615869905249941674e+00,2.030670964259040367e-02
1.851442821037791564e+00,3.294313226921614657e-01
2.458027484578238386e+00,6.412996159375927707e-02
2.727519971140165644e+00,-2.252459464906250708e-01
2.288287072136669931e+00,-1.248798896306016482e-01
1.572107643321031256e+00,4.797270274482269281e-01
2.717778534586079431e+00,-1.332965668045300589e-01
1.497020254875459866e+00,-5.238561657524787307e-02
1.077123361762819309e+00,2.933205163504788437e-01
1.916109896448181082e+00,-2.006958222722100005e-01
2.457014383191451046e+00,1.064101543608583222e-01
2.888993205714613488e+00,-3.759630395191143615e-02
1.769546239033487511e+00,3.766851760958976891e-01
2.093778312290709209e+00,3.119591255910073579e-01
1.815374056160572236e+00,-4.656195939737063361e-01
1.501847247489880299e+00,-4.753273450695422730e-01
1.749080237694724982e+00,4.719869179617371957e-01
1.230109132779557912e+00,1.142142128509604504e-01
2.669684297331298861e+00,-4.138565517272281280e-01
2.978023026951200247e+00,5.188311662650080258e-02
2.567664701611501066e+00,1.411975267971808945e-01
1.226976943787299046e+00,4.968775345780412911e-01
1.034980541862305259e+00,4.100545665052176547e-01
1.601928911711829162e+00,-2.648762301737414560e-01
1.989203291076042879e+00,-2.847507071496361286e-01
2.351462831007104626e+00,-4.767762878867176091e-01
2.646220681419583887e+00,-4.962480892561358936e-01
2.693324814420267721e+00,6.405240398316069950e-02
1.840365934281547711e+00,-1.432152638785771925e-01
1.186216573343715996e+00,4.939169244206839116e-01
2.968383701085153703e+00,-1.744502670888452567e-01
1.174699285804350124e+00,-2.822437213408347523e-01
1.730211166045387827e+00,-5.109704538937737128e-02
2.848070231148850606e+00,-3.582770902562794069e-01
1.601746660093237518e+00,-3.278295745186352583e-01
2.648938951826563581e+00,-3.336897798170731511e-01
1.067509420846416646e+00,-1.140659098486818124e-02
2.107882045001172600e+00,-1.086489516432290747e-01
1.758197050867540190e+00,7.026503636027170430e-02
1.437290100294412065e+00,-4.907139246342828165e-01
1.308575156262551609e+00,-3.835889230371288816e-01
2.091702859869957187e+00,3.757937638419821536e-01
1.518742939896886801e+00,-4.781911890042465085e-01
1.592498323344867073e+00,3.236549550070340064e-01
2.854961077237917699e+00,3.900039035065536730e-01
1.371150549637078608e+00,-1.187529321583317143e-01
1.213476404510621443e+00,1.930431541505738258e-01
2.285379831572158071e+00,4.044374433561404025e-02
1.404404586860482640e+00,2.979775542234383012e-01
2.137880440238490998e+00,-4.545211980000596341e-01
1.621659599512710548e+00,3.340426363997882619e-01
2.838218063598363372e+00,1.489068840311925657e-01
1.096362455000475356e+00,1.895040249794300857e-01
2.001336252680762318e+00,-3.343971335053785854e-02
2.043831433000509623e+00,2.088178592307662340e-01
1.710838235610472990e+00,-1.666626666011510882e-01
1.550451339602675338e+00,1.458021118921812853e-01
1.514084854210279829e+00,1.924619069323683096e-01
1.092081987262971010e+00,-1.358819288126867364e-01
2.240747629106512040e+00,9.375631561165276295e-03
1.405213907257780948e+00,-3.067313841559455856e-01
2.312528370465913419e+00,4.763716079394922920e-01
2.295102098706046867e+00,7.487135988556659072e-03
1.999388640937667994e+00,-2.555820352868430900e-01
1.306108397532293797e+00,-3.584707375304306831e-01
1.402007192235947830e+00,-1.790493487941236528e-01
2.771760998875251403e+00,3.022019100773377653e-01
