1.834117365323121618e+01,1.918861626318471991e+01
1.634079123738339945e+01,9.792021501018556506e+00
7.200965932150467097e+00,8.986452036579441582e+00
1.827664001213292977e+01,1.419424774374498099e+01
2.262772658464312769e+01,2.271654759204254503e+01
1.532153960388413694e+01,1.508161592552414376e+01
1.853708782299987234e+01,1.741191026039017231e+01
1.179884320962628408e+01,1.748671150690343623e+01
2.688362939554954067e+01,2.681710832973113412e+01
6.984139748188680663e+00,1.460877159779731826e+01
1.239792456648862995e+01,1.023537143326644738e+01
3.096365626404186777e+00,7.540915574472750293e+00
1.247990247635477878e+01,1.419446079739979893e+01
1.544464080834340081e+01,1.617625682325811809e+01
1.858140572312200334e+01,2.418104867210490028e+01
1.576464491937047896e+01,3.285383082943681643e+00
1.061797509063134015e+01,1.576092527281005040e+01
1.184000871947375977e+01,1.021982316733448570e+01
1.708587830444937694e+01,2.067086323718537955e+01
1.187851059245543972e+01,1.422534897074272386e+01
2.143953158874321474e+01,2.620532651950845349e+01
4.694776311178141981e+00,1.525432056664549130e+01
9.821214850170685295e+00,1.315252039801470474e+01
2.099625234895031056e+01,2.489436997460002488e+01
2.458727100822637013e+01,2.521323317618981719e+01
2.158184194840386283e+01,1.229395580991400472e+01
1.189629302501095331e+01,1.912765354654987959e+01
1.775855717653293908e+01,2.262293451952847789e+01
1.907935814780153549e+01,9.591015553077593125e+00
1.744018366614820437e+01,5.022982193651152727e+00
1.529309150678998819e+01,1.559004064484500596e+01
1.751532767937008472e+01,2.512205200019047879e+01
1.855707086104110104e+01,1.378561225294978598e+01
1.001938800498310300e+01,1.257084309024903845e+01
1.120838999791933510e+01,1.205885171467327588e+01
1.138601596853231968e+01,7.827095667550699964e+00
1.962014911216557778e+01,2.313360385420805443e+01
2.114386611354860790e+01,9.336165402265637070e+00
1.772864311371782975e+01,2.651609428272842450e+01
1.943508682885965300e+01,2.373141464688886515e+01
7.156435365653432079e+00,1.313877939480756929e+01
4.568006223357503615e+00,1.125791181302727750e+01
1.880480954507820712e+01,2.441968106618531920e+01
1.008534543288970120e+01,1.037337289593905787e+01
1.453799653678518311e+01,1.312111206505926297e+01
2.300444374979087314e+01,1.189005110551100231e+01
2.094069441096905493e+01,1.254024436994807346e+01
1.502727118657690397e+01,2.469153529385342694e+01
1.239247358791280895e+01,1.659232580972515336e+01
8.085457059180965800e+00,1.790875671695808791e+01
1.086915527139414017e+01,7.112945801312855920e+00
1.122206581569404982e+01,6.000303040016111034e+00
1.328436717082536234e+01,3.665757643489855777e+00
2.092637244710925870e+01,1.477219656678229498e+01
1.153715523355906569e+01,7.840972840350937112e+00
1.466871470109768261e+01,2.080662795406793464e+01
1.999119195740243882e+01,1.511402289432528079e+01
4.504593540112868055e+00,9.589440756416859557e+00
1.186758929737397139e+01,1.392462194746079440e+01
1.666039330531807749e+01,1.576315383463372655e+01
7.266964294020618276e+00,7.617398695997051661e+00
1.541553465540619960e+01,1.624581506119999119e+01
7.177878006776692743e+00,1.993793388497581631e+01
1.408685247917165029e+01,6.141540821015126106e+00
1.366252892643115047e+01,1.706320852546737044e+01
3.861275625371477727e+00,4.936960518692026234e+00
4.240709041606617546e+00,7.514215412145228257e+00
2.024728580028814662e+01,2.244704714465841633e+01
4.663535309885459945e+00,9.731849022137852856e+00
1.564984129724962791e+01,1.649812414825408169e+01
2.642633294617628792e+01,2.104086926903736554e+01
8.169438902060102592e+00,1.832182423270999294e+01
1.097782048271966815e+01,1.770435386611137574e+01
1.741596703525185319e+01,1.536149215080025598e+01
1.383929367697136215e+01,2.418039482371158755e+01
9.833438885215498360e+00,1.484695658659037676e+01
1.601369347625789885e+01,1.638947232972016366e+01
2.316567405868854124e+01,2.056762716713667771e+01
1.001207588402503568e+01,2.180113542913480273e+01
1.422617243022934375e+01,1.422796941026070172e+01
1.770415099457386532e+01,1.374500997559568027e+01
1.021552698598751263e+01,1.928981825922147308e+01
1.301128151971210656e+01,1.848823271834248061e+01
1.333124981121211761e+01,1.971809715891289017e+01
5.755325036901360214e+00,8.838441245026130488e+00
1.666219848158632288e+01,1.160220840938775666e+01
5.997229693274257478e+00,5.212315172903492666e+00
2.328702901987848151e+01,2.822894039958354284e+01
1.706458700625053027e+01,1.519204590126026844e+01
1.132772633826363773e+01,7.532781538139453836e+00
4.547340066876119025e+00,1.762322855713118486e+01
7.629208880830866235e+00,9.129257995358825539e+00
2.463331306146014299e+01,1.738954860457722518e+01
1.846110041003144886e+01,1.376263923405341494e+01
1.955307694354864623e+01,1.908931233951514983e+01
6.185755657777304073e+00,1.651462403363773035e+01
1.573371261157882195e+01,2.519852206771241754e+01
2.633355998951724786e+01,2.021074766225655495e+01
1.921132500499618345e+01,1.244051177034257094e+01
1.719380012239744104e+01,1.960052108922028680e+01
1.231921707077335171e+01,1.045173892758449519e+01
1.586774733294046769e+01,8.203448760972396059e+00
1.857597497426250754e+01,1.388872118670552069e+01
9.155417866216074785e+00,5.053008050194785383e+00
5.426428110332116361e+00,1.578697244670025412e+01
5.848204121237292163e+00,1.803154895056546536e+01
1.310490796950538339e+01,2.003212348726617265e+01
1.281429924741747683e+01,1.910843126459399954e+01
4.136931384450126536e+00,9.579392008613627496e+00
1.628397658439688556e+01,1.766349836973613563e+01
1.077238484126637275e+01,1.484907444354294270e+01
1.191384283723431103e+01,9.147495263839079627e+00
1.459402566879446006e+01,2.362546759830937759e+01
1.438741087358283544e+01,1.506200930474400934e+01
1.418930192162735793e+01,2.635122069134575185e+01
